"﻿STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE"
"42,101,034802,5570,+40.064612,-075.014273"
"42,101,034803,4516,+40.062660,-075.004620"
"42,101,034900,5740,+40.044691,-075.012741"
"42,101,035100,4268,+40.047213,-074.987427"
"42,101,035200,4871,+40.056552,-074.992441"
"42,101,035301,5260,+40.068421,-074.987891"
"42,101,035302,4719,+40.075582,-074.994020"
"42,101,035500,8239,+40.090668,-075.027747"
"42,101,035601,5794,+40.097397,-075.036342"
"42,101,035602,3693,+40.104937,-075.043212"
"42,101,035701,5528,+40.110158,-075.028208"
"42,101,035702,5181,+40.115494,-075.035249"
"42,101,035800,6282,+40.121014,-075.025837"
"42,101,035900,5361,+40.112351,-075.018254"
"42,101,036000,3247,+40.100649,-075.016015"
"42,101,036100,4029,+40.097189,-074.988523"
"42,101,036201,5093,+40.080562,-074.986847"
"42,101,036202,6191,+40.085033,-074.979202"
"42,101,036203,5134,+40.078003,-074.973135"
"42,101,036301,3843,+40.093343,-074.967668"
"42,101,036302,3712,+40.097279,-074.980535"
"42,101,036303,6695,+40.101064,-074.971915"
"42,101,036400,971,+40.116352,-074.987442"
"42,101,036501,5698,+40.129223,-075.013950"
"42,101,036502,4130,+40.123398,-074.997463"
"42,101,036600,2171,+39.947803,-075.140635"
"42,101,036700,3856,+39.963005,-075.143883"
"42,101,036901,4,+39.946828,-075.202938"
"42,101,036902,6598,+39.952745,-075.191414"
"42,101,037200,4524,+39.914137,-075.163407"
"42,101,037300,5913,+39.908537,-075.181942"
"42,101,037500,4074,+39.985426,-075.252037"
"42,101,037600,3664,+39.960167,-075.156931"
"42,101,037700,4583,+39.982464,-075.149853"
"42,101,037800,2389,+39.979553,-075.111697"
"42,101,037900,5313,+39.987945,-075.097667"
"42,101,038000,2502,+40.006322,-075.077781"
"42,101,038100,753,+40.014297,-075.055736"
"42,101,038200,2801,+39.995964,-075.100489"
"42,101,038301,2663,+40.013572,-075.133493"
"42,101,038400,2411,+40.069254,-075.234502"
"42,101,038500,1855,+40.074127,-075.210612"
"42,101,038600,1338,+40.055397,-075.208336"
"42,101,038700,2249,+40.081170,-075.211822"
"42,101,038800,3883,+40.056095,-075.194846"
"42,101,038900,2988,+40.055388,-075.170270"
"42,101,039001,3979,+40.036038,-075.089178"
"42,101,039002,4421,+40.030915,-075.091805"
"42,101,039100,2577,+39.931593,-075.217015"
"42,101,980001,3,+39.967441,-075.183466"
"42,101,980002,12,+39.994559,-075.204676"
"42,101,980003,21,+39.955419,-075.184089"
"42,101,980100,52,+40.044002,-075.208512"
"42,101,980200,336,+40.060634,-075.041221"
"42,101,980300,3,+40.081142,-075.011355"
"42,101,980400,0,+39.880057,-075.228108"
"42,101,980500,2,+40.017731,-075.144037"
"42,101,980600,2,+39.905794,-075.166298"
"42,101,980701,0,+39.902170,-075.149047"
"42,101,980702,9,+39.922435,-075.145832"
"42,101,980800,13,+39.975856,-075.269333"
"42,101,980901,44,+39.893145,-075.241038"
"42,101,980902,0,+39.934627,-075.204632"
"42,101,980903,6,+39.937774,-075.198553"
"42,101,980904,1,+39.924632,-075.203586"
"42,101,980905,0,+39.898627,-075.201254"
"42,101,980906,0,+39.909582,-075.198405"
"42,101,989100,3688,+40.031929,-075.016144"
"42,101,989200,3,+39.888406,-075.189883"
"42,101,989300,65,+40.008505,-075.120835"
"42,103,950102,2528,+41.413935,-074.916975"
"42,103,950103,2362,+41.368080,-074.702328"
"42,103,950104,2537,+41.365910,-074.741340"
"42,103,950202,1532,+41.443128,-075.024422"
"42,103,950203,1652,+41.489516,-075.114379"
"42,103,950204,1888,+41.516316,-075.041989"
"42,103,950302,761,+41.394668,-075.242156"
"42,103,950303,1467,+41.414104,-075.188777"
"42,103,950304,978,+41.363402,-075.239805"
"42,103,950501,1619,+41.393293,-075.101104"
"42,103,950503,1884,+41.317429,-075.045233"
"42,103,950504,1912,+41.318457,-075.066794"
"42,103,950601,1523,+41.342006,-074.818770"
"42,103,950603,1103,+41.323913,-074.801985"
"42,103,950606,6089,+41.319583,-074.888596"
"42,103,950607,2797,+41.313218,-074.987885"
"42,103,950608,3604,+41.315250,-074.941884"
"42,103,950701,3751,+41.217031,-074.948402"
"42,103,950702,3702,+41.257917,-074.921897"
"42,103,950803,1430,+41.176361,-074.953245"
"42,103,950804,3727,+41.144211,-074.985803"
"42,103,950805,2903,+41.119558,-075.051044"
"42,103,950806,2783,+41.124792,-075.031246"
"42,103,950901,2512,+41.309742,-075.298588"
"42,103,950902,1491,+41.281405,-075.172069"
"42,105,950101,2240,+41.937890,-077.723862"
"42,105,950102,2109,+41.900989,-077.819754"
"42,105,950200,3091,+41.932326,-078.123287"
"42,105,950300,4157,+41.772265,-077.994866"
"42,105,950401,1099,+41.780199,-078.154285"
"42,105,950402,1694,+41.659188,-078.055299"
"42,105,950500,2006,+41.713315,-077.662823"
"42,107,000100,5007,+40.886593,-076.185785"
"42,107,000200,2471,+40.901251,-075.992981"
"42,107,000300,5295,+40.849720,-076.000492"
"42,107,000400,5781,+40.794301,-076.153886"
"42,107,000500,3499,+40.812283,-076.138586"
"42,107,000601,3216,+40.818472,-076.205295"
"42,107,000602,1027,+40.821386,-076.197218"
"42,107,000700,3364,+40.808694,-076.220071"
"42,107,000800,3860,+40.783517,-076.233293"
"42,107,000901,3396,+40.783330,-076.288115"
"42,107,000902,3579,+40.749731,-076.360019"
"42,107,001000,2471,+40.781518,-076.344950"
"42,107,001100,2238,+40.700178,-076.501717"
"42,107,001200,4198,+40.646940,-076.533389"
"42,107,001300,2974,+40.643702,-076.375867"
"42,107,001400,2112,+40.704280,-076.271550"
"42,107,001500,4370,+40.691036,-076.261078"
"42,107,001600,3877,+40.685142,-076.248363"
"42,107,001700,3248,+40.674832,-076.213840"
"42,107,001800,1980,+40.679826,-076.215225"
"42,107,001901,1085,+40.683099,-076.197972"
"42,107,001902,3700,+40.686282,-076.202827"
"42,107,002000,3333,+40.690083,-076.194424"
"42,107,002100,1431,+40.688384,-076.174552"
"42,107,002200,2669,+40.700688,-076.168363"
"42,107,002300,2745,+40.719210,-076.189406"
"42,107,002400,2227,+40.722139,-076.114208"
"42,107,002500,2063,+40.758110,-076.028814"
"42,107,002600,4003,+40.801048,-075.968412"
"42,107,002700,2913,+40.796016,-075.964321"
"42,107,002800,2426,+40.821843,-075.909073"
"42,107,002900,5283,+40.730025,-075.898715"
"42,107,003000,5417,+40.640993,-076.054562"
"42,107,003100,3000,+40.655277,-076.101694"
"42,107,003200,5785,+40.641634,-076.179307"
"42,107,003300,5236,+40.629514,-076.172341"
"42,107,003400,3515,+40.596136,-076.147572"
"42,107,003500,5213,+40.589535,-076.221142"
"42,107,003600,3130,+40.569126,-076.311389"
"42,107,003700,3847,+40.589711,-076.532891"
"42,107,003800,2049,+40.551021,-076.385755"
"42,107,003900,4016,+40.548091,-076.405259"
"42,109,070100,5798,+40.848850,-076.841247"
"42,109,070200,7689,+40.820784,-076.923253"
"42,109,070300,5951,+40.810010,-077.060984"
"42,109,070400,5556,+40.732913,-077.094924"
"42,109,070500,3650,+40.737195,-077.276785"
"42,109,070600,5379,+40.724205,-076.927240"
"42,109,070701,3638,+40.802845,-076.863064"
"42,109,980705,2075,+40.797743,-076.874521"
"42,111,020101,1936,+40.264261,-078.966032"
"42,111,020102,5011,+40.229210,-078.940224"
"42,111,020200,4416,+40.216170,-078.824760"
"42,111,020300,3941,+40.235720,-078.828526"
"42,111,020400,3453,+40.108145,-078.821942"
"42,111,020500,2768,+40.119883,-078.947770"
"42,111,020601,2514,+40.180810,-079.058349"
"42,111,020602,3098,+40.143741,-079.046057"
"42,111,020700,2882,+40.070410,-079.153594"
"42,111,020801,2899,+40.031317,-079.103817"
"42,111,020802,3465,+39.972230,-079.055148"
"42,111,020900,5719,+40.024471,-079.027206"
"42,111,021000,3988,+40.004075,-079.087168"
"42,111,021100,2060,+40.006017,-079.071786"
"42,111,021200,2676,+40.018457,-078.895456"
"42,111,021300,3329,+39.815955,-078.880039"
"42,111,021400,4382,+39.919942,-078.965055"
"42,111,021500,2562,+39.826915,-079.048963"
"42,111,021600,2070,+39.813250,-079.026399"
"42,111,021700,2969,+39.759009,-079.106526"
"42,111,021800,3470,+39.931171,-079.155786"
"42,111,021902,2190,+39.786054,-079.332909"
"42,111,021903,1348,+39.880676,-079.298667"
"42,111,021904,983,+39.962031,-079.272707"
"42,113,960101,1336,+41.429897,-076.404892"
"42,113,960102,1932,+41.511700,-076.399322"
"42,113,960201,1571,+41.518187,-076.640689"
"42,113,960202,1001,+41.365169,-076.559100"
"42,115,032000,2849,+41.919686,-076.032241"
"42,115,032100,3476,+41.946832,-075.875217"
"42,115,032200,3509,+41.964350,-075.738973"
"42,115,032300,3432,+41.949966,-075.593952"
"42,115,032401,2151,+41.797258,-075.516889"
"42,115,032402,1868,+41.816240,-075.609163"
"42,115,032500,3855,+41.836275,-075.712323"
"42,115,032600,3926,+41.828059,-075.867581"
"42,115,032700,3329,+41.738505,-076.040546"
"42,115,032800,4559,+41.713114,-075.865316"
"42,115,032901,3700,+41.674402,-075.623386"
"42,115,032902,1780,+41.651617,-075.468554"
"42,117,950100,4186,+41.970934,-077.054363"
"42,117,950200,3623,+41.976314,-077.300922"
"42,117,950300,3695,+41.933733,-077.503369"
"42,117,950400,4089,+41.881963,-077.280524"
"42,117,950500,4614,+41.773178,-077.012949"
"42,117,950600,5008,+41.805273,-077.082488"
"42,117,950700,5441,+41.730082,-077.182220"
"42,117,950800,3469,+41.746087,-077.300865"
"42,117,950900,3949,+41.728912,-077.388845"
"42,117,951000,2971,+41.587803,-077.099892"
"42,119,090102,5495,+41.059331,-076.906232"
"42,119,090201,1999,+40.884369,-077.207970"
"42,119,090202,4264,+40.938344,-077.081976"
"42,119,090300,3583,+40.919126,-077.045563"
"42,119,090400,4185,+40.891716,-076.961709"
"42,119,090502,7040,+40.978968,-076.942374"
"42,119,090600,5914,+40.945961,-076.902324"
"42,119,090700,3329,+40.964766,-076.890254"
"42,119,980101,3005,+41.126309,-076.929344"
"42,119,980501,547,+40.987595,-076.914670"
"42,119,980800,3320,+40.955735,-076.883526"
"42,121,200000,3191,+41.586765,-079.634745"
"42,121,200100,3580,+41.521200,-079.822869"
"42,121,200201,3376,+41.414056,-079.926373"
"42,121,200202,1861,+41.353262,-079.842043"
"42,121,200300,1606,+41.407966,-079.840598"
"42,121,200400,2259,+41.390717,-079.837608"
"42,121,200500,2212,+41.388759,-079.825223"
"42,121,200600,4775,+41.423316,-079.825739"
"42,121,200700,1944,+41.436997,-079.703432"
"42,121,200800,2278,+41.421703,-079.719202"
"42,121,200900,2317,+41.425364,-079.709923"
"42,121,201000,3074,+41.429774,-079.691541"
"42,121,201100,4553,+41.433806,-079.629205"
"42,121,201200,2787,+41.378704,-079.666911"
"42,121,201300,3555,+41.385688,-079.720958"
"42,121,201400,3706,+41.234707,-079.921064"
"42,121,201500,3380,+41.234987,-079.727865"
"42,123,970100,2187,+41.822939,-079.072507"
"42,123,970200,3885,+41.948105,-079.163382"
"42,123,970300,5136,+41.951850,-079.437636"
"42,123,970400,2646,+41.821749,-079.485467"
"42,123,970500,3456,+41.852349,-079.320974"
"42,123,970600,3427,+41.870084,-079.184897"
"42,123,970700,2506,+41.853846,-079.139806"
"42,123,970800,3532,+41.845225,-079.152331"
"42,123,970900,3366,+41.838127,-079.129710"
"42,123,971000,2042,+41.864231,-079.110657"
"42,123,971100,2788,+41.799555,-079.205867"
"42,123,971200,2018,+41.700024,-079.042386"
"42,123,971400,1598,+41.683669,-079.453293"
"42,125,704100,1701,+40.170794,-080.246205"
"42,125,711000,3535,+40.399879,-080.467070"
"42,125,712700,1425,+40.381249,-080.391623"
"42,125,713700,4233,+40.368053,-080.374178"
"42,125,714000,2631,+40.386921,-080.288408"
"42,125,715700,1664,+40.370011,-080.235631"
"42,125,721000,3847,+40.263547,-080.432721"
"42,125,722700,3290,+40.309197,-080.300392"
"42,125,731000,5736,+40.137351,-080.406837"
"42,125,732000,2888,+40.108521,-080.286241"
"42,125,741100,4824,+40.330183,-080.210049"
"42,125,741300,3857,+40.306349,-080.146722"
"42,125,742101,4861,+40.245329,-080.220051"
"42,125,742102,2066,+40.222417,-080.238260"
"42,125,742200,1705,+40.234714,-080.271548"
"42,125,743700,1172,+40.250238,-080.211052"
"42,125,744101,3660,+40.272185,-080.180618"
"42,125,744102,2530,+40.260711,-080.184123"
"42,125,744200,3554,+40.260307,-080.193256"
"42,125,745101,3973,+40.235229,-080.194530"
"42,125,745102,5593,+40.262643,-080.157286"
"42,125,745200,6134,+40.235485,-080.142980"
"42,125,746100,6079,+40.291287,-080.081674"
"42,125,746200,4467,+40.283790,-080.117192"
"42,125,746301,5687,+40.266127,-080.106089"
"42,125,746302,6713,+40.262656,-080.050574"
"42,125,751100,5016,+40.198845,-080.291127"
"42,125,751200,3193,+40.172508,-080.282803"
"42,125,752700,4825,+40.153212,-080.262890"
"42,125,753700,1853,+40.173910,-080.233964"
"42,125,754200,2630,+40.165376,-080.235894"
"42,125,754300,3211,+40.177705,-080.245994"
"42,125,754400,1722,+40.171318,-080.262035"
"42,125,754500,2369,+40.181328,-080.258346"
"42,125,754600,1543,+40.189056,-080.261630"
"42,125,755100,4294,+40.195560,-080.237095"
"42,125,755200,5319,+40.174162,-080.200871"
"42,125,755700,3679,+40.090171,-080.199702"
"42,125,761000,5156,+40.121726,-080.070527"
"42,125,762000,2444,+40.031252,-080.082084"
"42,125,763700,1547,+40.075175,-079.969804"
"42,125,764000,3297,+40.115354,-080.010894"
"42,125,771100,5558,+40.234863,-080.023963"
"42,125,771200,3133,+40.263674,-080.006748"
"42,125,772700,2049,+40.206320,-079.953415"
"42,125,773100,2824,+40.197969,-079.925239"
"42,125,773200,1335,+40.202485,-079.934415"
"42,125,774700,5380,+40.179694,-079.924383"
"42,125,775200,2254,+40.181436,-079.861156"
"42,125,775300,2315,+40.173171,-079.862467"
"42,125,781700,4099,+40.141597,-079.944010"
"42,125,782700,1303,+40.150371,-079.909627"
"42,125,783200,2445,+40.140509,-079.903665"
"42,125,783300,1789,+40.134383,-079.899030"
"42,125,784000,2580,+40.107934,-079.868434"
"42,125,791000,1408,+40.084602,-079.872570"
"42,125,792100,3126,+40.061304,-079.903672"
"42,125,792200,2346,+40.061724,-079.887686"
"42,125,795700,2311,+39.997187,-080.006550"
"42,125,795800,5928,+40.289571,-080.192815"
"42,125,795900,4233,+40.033112,-079.947969"
"42,125,796000,3010,+40.049761,-080.381489"
"42,127,960100,1291,+41.837096,-075.236652"
"42,127,960200,3091,+41.811731,-075.396372"
"42,127,960300,2277,+41.636654,-075.403150"
"42,127,960400,3157,+41.650072,-075.262163"
"42,127,960500,3674,+41.684500,-075.119049"
"42,127,960600,4958,+41.537375,-075.174778"
"42,127,960700,4458,+41.572532,-075.256545"
"42,127,960800,4200,+41.542909,-075.263261"
"42,127,960900,6700,+41.556144,-075.409645"
"42,127,961001,1972,+41.454507,-075.407344"
"42,127,961002,2878,+41.450138,-075.343274"
"42,127,961101,1858,+41.453049,-075.237678"
"42,127,961102,1818,+41.402395,-075.275020"
"42,127,961201,2807,+41.405243,-075.397359"
"42,127,961202,1308,+41.385529,-075.341439"
"42,127,961300,2832,+41.313660,-075.376330"
"42,127,961400,1876,+41.258557,-075.425233"
"42,129,800100,1042,+40.576641,-079.768694"
"42,129,800200,1282,+40.575879,-079.764410"
"42,129,800300,2448,+40.580613,-079.761349"
"42,129,800400,1405,+40.588624,-079.757192"
"42,129,800500,2484,+40.577874,-079.750404"
"42,129,800600,2171,+40.570988,-079.760562"
"42,129,800700,1965,+40.560815,-079.763691"
"42,129,800800,1714,+40.557593,-079.752526"
"42,129,800900,2431,+40.564898,-079.743027"
"42,129,801001,4021,+40.584338,-079.730016"
"42,129,801002,2569,+40.571783,-079.710954"
"42,129,801100,5168,+40.595437,-079.720007"
"42,129,801200,5634,+40.602217,-079.644155"
"42,129,801300,4472,+40.627225,-079.616571"
"42,129,801400,1815,+40.596221,-079.576395"
"42,129,801500,2517,+40.599251,-079.567452"
"42,129,801600,1345,+40.603094,-079.560890"
"42,129,801701,2164,+40.547748,-079.675051"
"42,129,801702,4349,+40.506891,-079.620862"
"42,129,801703,2534,+40.539601,-079.582217"
"42,129,801801,3768,+40.531327,-079.518391"
"42,129,801802,2088,+40.461986,-079.450785"
"42,129,801901,2863,+40.420624,-079.562151"
"42,129,801902,3230,+40.392568,-079.495950"
"42,129,802001,2529,+40.456801,-079.635684"
"42,129,802003,4152,+40.413392,-079.578946"
"42,129,802004,3640,+40.410495,-079.619876"
"42,129,802101,5260,+40.452857,-079.693956"
"42,129,802102,6352,+40.444221,-079.668240"
"42,129,802103,2563,+40.413001,-079.691693"
"42,129,802200,3227,+40.385431,-079.754161"
"42,129,802301,6021,+40.382444,-079.709139"
"42,129,802303,3071,+40.352574,-079.647405"
"42,129,802304,6845,+40.374455,-079.655976"
"42,129,802400,4318,+40.365869,-079.608121"
"42,129,802500,2105,+40.336025,-079.604834"
"42,129,802600,3130,+40.332022,-079.615032"
"42,129,802700,1877,+40.318111,-079.612920"
"42,129,802800,2103,+40.326576,-079.625862"
"42,129,802900,5950,+40.337632,-079.672229"
"42,129,803000,4725,+40.327675,-079.702466"
"42,129,803100,3938,+40.336376,-079.710309"
"42,129,803200,2435,+40.353728,-079.743738"
"42,129,803301,6003,+40.336490,-079.764982"
"42,129,803302,4135,+40.315354,-079.761867"
"42,129,803400,3857,+40.311596,-079.742928"
"42,129,803501,5139,+40.304955,-079.712648"
"42,129,803502,4008,+40.317687,-079.715390"
"42,129,803600,1661,+40.320468,-079.643851"
"42,129,803700,4256,+40.325908,-079.574769"
"42,129,803800,5902,+40.331556,-079.520671"
"42,129,803901,3366,+40.326279,-079.540353"
"42,129,803902,3820,+40.311316,-079.547325"
"42,129,804000,1389,+40.301499,-079.557202"
"42,129,804100,2651,+40.299519,-079.548006"
"42,129,804200,3750,+40.297577,-079.534782"
"42,129,804300,2219,+40.293403,-079.548302"
"42,129,804400,2135,+40.277596,-079.547156"
"42,129,804501,4751,+40.262738,-079.532591"
"42,129,804503,2767,+40.288183,-079.528376"
"42,129,804504,2997,+40.286225,-079.506831"
"42,129,804600,2975,+40.240043,-079.582493"
"42,129,804701,2966,+40.272784,-079.600082"
"42,129,804703,2244,+40.280837,-079.577136"
"42,129,804704,1058,+40.289226,-079.561106"
"42,129,804705,1121,+40.271926,-079.558922"
"42,129,804706,1307,+40.272458,-079.568495"
"42,129,804801,2251,+40.302565,-079.603006"
"42,129,804803,3050,+40.291870,-079.678325"
"42,129,804804,3000,+40.297209,-079.627428"
"42,129,804901,2682,+40.239143,-079.629038"
"42,129,804902,2687,+40.211321,-079.597008"
"42,129,805000,3556,+40.249495,-079.713656"
"42,129,805100,2652,+40.259243,-079.765073"
"42,129,805200,1851,+40.153962,-079.876714"
"42,129,805400,1377,+40.158575,-079.890200"
"42,129,805500,3648,+40.146925,-079.883174"
"42,129,805600,1873,+40.131070,-079.863325"
"42,129,805800,3174,+40.158707,-079.845223"
"42,129,805901,1514,+40.141393,-079.781654"
"42,129,805903,3820,+40.199571,-079.793100"
"42,129,805904,2885,+40.167172,-079.807790"
"42,129,806000,2665,+40.209942,-079.768397"
"42,129,806100,3334,+40.202215,-079.707902"
"42,129,806200,2435,+40.152050,-079.696074"
"42,129,806300,1980,+40.098411,-079.593195"
"42,129,806400,2450,+40.105911,-079.590845"
"42,129,806500,4701,+40.118878,-079.586593"
"42,129,806600,3020,+40.171957,-079.598453"
"42,129,806700,2750,+40.152303,-079.545855"
"42,129,806800,1495,+40.146430,-079.537175"
"42,129,806900,3949,+40.156725,-079.528062"
"42,129,807000,3083,+40.176390,-079.463110"
"42,129,807100,3087,+40.213771,-079.489393"
"42,129,807201,4622,+40.273326,-079.483030"
"42,129,807202,3026,+40.259793,-079.444290"
"42,129,807300,4691,+40.264659,-079.377146"
"42,129,807401,2082,+40.335542,-079.428463"
"42,129,807403,2293,+40.303967,-079.464190"
"42,129,807404,5144,+40.293012,-079.404963"
"42,129,807500,2266,+40.320569,-079.390695"
"42,129,807600,2370,+40.309142,-079.383120"
"42,129,807700,3424,+40.314137,-079.376146"
"42,129,807800,3878,+40.312361,-079.360647"
"42,129,807901,3057,+40.378701,-079.389771"
"42,129,807902,3148,+40.367866,-079.323826"
"42,129,808100,4049,+40.356656,-079.286029"
"42,129,808200,2639,+40.333564,-079.300666"
"42,129,808300,4903,+40.365448,-079.102479"
"42,129,808401,1792,+40.227500,-079.265355"
"42,129,808402,4410,+40.255399,-079.201013"
"42,129,808500,1513,+40.244772,-079.236457"
"42,129,808600,4190,+40.144160,-079.340548"
"42,131,400100,2818,+41.619273,-076.109592"
"42,131,400200,3890,+41.582074,-076.013716"
"42,131,400300,4435,+41.589299,-075.797064"
"42,131,400400,3992,+41.551399,-075.924218"
"42,131,400500,3741,+41.487788,-075.842533"
"42,131,400600,3202,+41.526105,-075.956840"
"42,131,400700,3991,+41.428574,-075.992105"
"42,133,000100,1559,+39.961809,-076.726711"
"42,133,000200,2990,+39.963612,-076.721419"
"42,133,000300,2440,+39.968870,-076.715734"
"42,133,000400,2192,+39.971422,-076.708195"
"42,133,000500,2566,+39.966593,-076.709168"
"42,133,000600,2857,+39.961193,-076.710401"
"42,133,000700,3309,+39.956842,-076.721572"
"42,133,000800,2307,+39.951808,-076.716558"
"42,133,000900,3213,+39.951602,-076.727816"
"42,133,001000,1531,+39.956486,-076.733169"
"42,133,001100,3847,+39.954391,-076.743606"
"42,133,001200,3070,+39.958012,-076.743372"
"42,133,001300,3319,+39.961652,-076.749070"
"42,133,001400,4262,+39.974988,-076.748267"
"42,133,001500,3687,+39.966565,-076.737142"
"42,133,001600,1651,+39.963055,-076.732943"
"42,133,010120,4891,+39.995058,-076.701414"
"42,133,010130,3793,+39.975162,-076.641479"
"42,133,010131,3512,+39.987101,-076.643749"
"42,133,010132,5175,+39.993778,-076.660269"
"42,133,010210,3346,+39.972519,-076.686311"
"42,133,010220,6341,+39.965471,-076.671066"
"42,133,010300,1742,+39.970978,-076.701830"
"42,133,010400,3817,+39.953643,-076.696280"
"42,133,010510,5708,+39.940501,-076.735141"
"42,133,010520,2416,+39.943042,-076.706991"
"42,133,020100,3339,+40.214731,-076.879733"
"42,133,020220,4630,+40.182459,-076.825681"
"42,133,020221,4880,+40.182860,-076.861704"
"42,133,020222,4602,+40.156830,-076.889866"
"42,133,020310,2675,+40.138516,-076.969602"
"42,133,020321,3491,+40.015953,-076.971083"
"42,133,020322,3935,+40.076277,-076.924843"
"42,133,020410,5550,+40.074130,-077.064088"
"42,133,020421,4352,+40.106471,-077.033873"
"42,133,020422,5136,+40.123274,-077.018407"
"42,133,020510,3969,+39.910072,-076.941513"
"42,133,020522,4309,+39.899027,-076.890690"
"42,133,020523,2372,+39.879355,-076.864957"
"42,133,020524,4439,+39.915234,-076.844772"
"42,133,020601,3102,+40.035211,-076.865259"
"42,133,020602,4115,+39.983679,-076.881842"
"42,133,020710,6884,+39.994559,-076.841608"
"42,133,020721,5477,+39.972012,-076.833644"
"42,133,020722,4742,+39.992470,-076.816122"
"42,133,020801,3774,+40.042461,-076.806534"
"42,133,020802,4754,+40.066908,-076.771480"
"42,133,020910,6629,+40.121636,-076.743735"
"42,133,020921,7355,+40.147522,-076.789429"
"42,133,020922,3688,+40.124682,-076.832943"
"42,133,021010,5345,+40.044946,-076.695111"
"42,133,021020,7160,+40.066516,-076.715669"
"42,133,021100,4970,+40.006445,-076.729275"
"42,133,021221,4148,+40.005428,-076.782171"
"42,133,021222,3667,+40.021734,-076.764358"
"42,133,021223,3083,+39.980370,-076.733894"
"42,133,021224,5847,+39.996194,-076.759231"
"42,133,021300,5094,+39.953392,-076.759316"
"42,133,021410,5059,+39.982295,-076.787341"
"42,133,021420,7376,+39.968259,-076.803733"
"42,133,021500,3910,+39.955034,-076.783319"
"42,133,021600,2861,+39.934232,-076.791873"
"42,133,021711,3031,+39.833040,-076.915466"
"42,133,021712,6424,+39.853172,-076.829538"
"42,133,021720,4688,+39.893711,-076.786096"
"42,133,021801,5291,+39.776926,-076.972205"
"42,133,021802,4218,+39.800162,-076.951354"
"42,133,021901,3086,+39.788885,-076.981892"
"42,133,021902,4892,+39.795272,-076.966040"
"42,133,022000,3885,+39.797558,-076.979084"
"42,133,022100,3419,+39.802042,-076.982791"
"42,133,022200,4911,+39.815600,-076.978725"
"42,133,022300,4214,+39.807338,-076.993768"
"42,133,022401,3462,+39.758372,-076.863994"
"42,133,022403,3295,+39.765616,-076.956809"
"42,133,022404,5777,+39.748837,-076.946247"
"42,133,022500,3904,+39.785090,-076.796830"
"42,133,022601,2739,+39.855782,-076.699977"
"42,133,022602,6543,+39.863651,-076.719098"
"42,133,022701,3107,+39.915193,-076.718404"
"42,133,022702,3390,+39.935873,-076.693820"
"42,133,022801,4556,+39.908723,-076.686407"
"42,133,022802,3385,+39.919392,-076.677010"
"42,133,022920,4889,+39.893812,-076.641997"
"42,133,022921,1168,+39.908560,-076.651359"
"42,133,022922,4088,+39.923841,-076.642617"
"42,133,022923,5138,+39.948731,-076.659782"
"42,133,023000,5250,+39.902105,-076.640580"
"42,133,023100,6510,+39.899137,-076.608894"
"42,133,023200,6497,+39.899273,-076.577424"
"42,133,023301,6353,+39.953687,-076.625065"
"42,133,023302,6361,+39.924094,-076.609074"
"42,133,023400,5799,+40.014805,-076.605654"
"42,133,023500,5160,+40.012975,-076.553468"
"42,133,023601,3732,+39.965472,-076.559918"
"42,133,023602,4960,+39.956170,-076.516964"
"42,133,023710,3832,+39.833263,-076.611138"
"42,133,023721,5936,+39.880431,-076.495597"
"42,133,023722,3031,+39.809553,-076.379142"
"42,133,023810,4742,+39.784043,-076.723395"
"42,133,023821,5727,+39.736824,-076.695330"
"42,133,023823,4311,+39.748844,-076.664660"
"42,133,023824,2971,+39.773860,-076.680369"
"42,133,023902,2945,+39.802704,-076.549281"
"42,133,023903,3231,+39.750177,-076.597015"
"42,133,023904,4169,+39.765066,-076.595966"
"42,133,024001,5673,+39.746454,-076.348101"
"42,133,024002,3488,+39.752927,-076.457570"
